Question,Location,Location code,Answer,Count
hh_size,,162,47,0
hh_size,,162,45,0
hh_size,,162,28,0
hh_size,,162,29,0
hh_size,,162,40,0
hh_size,,162,41,0
hh_size,,162,1,0
hh_size,,162,3,38
hh_size,,162,2,2
hh_size,,162,5,153
hh_size,,162,4,76
hh_size,,162,7,77
hh_size,,162,6,91
hh_size,,162,9,42
hh_size,,162,8,30
hh_size,,162,13,6
hh_size,,162,12,3
hh_size,,162,11,16
hh_size,,162,10,13
hh_size,,162,39,0
hh_size,,162,38,0
hh_size,,162,15,0
hh_size,,162,14,0
hh_size,,162,17,4
hh_size,,162,16,3
hh_size,,162,19,7
hh_size,,162,18,0
hh_size,,162,31,0
hh_size,,162,30,0
hh_size,,162,37,0
hh_size,,162,50,0
hh_size,,162,35,0
hh_size,,162,34,0
hh_size,,162,33,0
hh_size,,162,32,0
hh_size,,163,,0
hh_size,,163,36,0
hh_size,,163,24,0
hh_size,,163,25,0
hh_size,,163,26,0
hh_size,,163,27,0
hh_size,,163,20,0
hh_size,,163,21,0
hh_size,,163,22,0
hh_size,,163,23,0
hh_size,,163,47,0
hh_size,,163,45,0
hh_size,,163,28,0
hh_size,,163,29,0
hh_size,,163,40,0
hh_size,,163,41,0
hh_size,,163,1,2
hh_size,,163,3,62
hh_size,,163,2,15
hh_size,,163,5,161
hh_size,,163,4,124
hh_size,,163,7,111
hh_size,,163,6,179
hh_size,,163,9,42
hh_size,,163,8,98
hh_size,,163,13,10
hh_size,,163,12,7
hh_size,,163,11,22
hh_size,,163,10,21
hh_size,,163,39,0
hh_size,,163,38,0
hh_size,,163,15,7
hh_size,,163,14,0
hh_size,,163,17,7
hh_size,,163,16,5
hh_size,,163,19,0
hh_size,,163,18,0
hh_size,,163,31,0
hh_size,,163,30,0
hh_size,,163,37,0
hh_size,,163,50,0
hh_size,,163,35,0
hh_size,,163,34,0
hh_size,,163,33,0
hh_size,,163,32,0
hh_size,,391,,0
hh_size,,391,36,0
hh_size,,391,24,0
hh_size,,391,25,0
hh_size,,391,26,0
hh_size,,391,27,0
hh_size,,391,20,0
hh_size,,391,21,0
hh_size,,391,22,0
hh_size,,391,23,0
hh_size,,391,47,0
hh_size,,391,45,0
hh_size,,391,28,0
hh_size,,391,29,0
hh_size,,391,40,0
hh_size,,391,41,0
hh_size,,391,1,0
hh_size,,391,3,1
hh_size,,391,2,0
hh_size,,391,5,10
hh_size,,391,4,4
hh_size,,391,7,7
hh_size,,391,6,0
hh_size,,391,9,0
hh_size,,391,8,1
hh_size,,391,13,0
hh_size,,391,12,0
hh_size,,391,11,0
hh_size,,391,10,0
hh_size,,391,39,0
hh_size,,391,38,0
hh_size,,391,15,0
hh_size,,391,14,0
hh_size,,391,17,0
hh_size,,391,16,0
hh_size,,391,19,0
hh_size,,391,18,0
hh_size,,391,31,0
hh_size,,391,30,0
hh_size,,391,37,0
hh_size,,391,50,0
hh_size,,391,35,0
hh_size,,391,34,0
hh_size,,391,33,0
hh_size,,391,32,0
hh_size,,151,,0
hh_size,,151,36,0
hh_size,,151,24,0
hh_size,,151,25,0
hh_size,,151,26,11
hh_size,,151,27,0
hh_size,,151,20,26
hh_size,,151,21,0
hh_size,,151,22,0
hh_size,,151,23,0
hh_size,,151,47,0
hh_size,,151,45,0
hh_size,,151,28,0
hh_size,,151,29,0
hh_size,,151,40,0
hh_size,,151,41,0
hh_size,,151,1,6
hh_size,,151,3,204
hh_size,,151,2,50
hh_size,,151,5,604
hh_size,,151,4,441
hh_size,,151,7,639
hh_size,,151,6,668
hh_size,,151,9,297
hh_size,,151,8,443
hh_size,,151,13,62
hh_size,,151,12,118
hh_size,,151,11,151
hh_size,,151,10,223
hh_size,,151,39,0
hh_size,,151,38,10
hh_size,,151,15,33
hh_size,,151,14,50
hh_size,,151,17,8
hh_size,,151,16,9
hh_size,,151,19,2
hh_size,,151,18,16
hh_size,,151,31,0
hh_size,,151,30,0
hh_size,,151,37,0
hh_size,,151,50,0
hh_size,,151,35,0
hh_size,,151,34,0
hh_size,,151,33,0
hh_size,,151,32,0
hh_size,,153,,0
hh_size,,153,36,0
hh_size,,153,24,0
hh_size,,153,25,0
hh_size,,153,26,0
hh_size,,153,27,0
hh_size,,153,20,0
hh_size,,153,21,0
hh_size,,153,22,0
hh_size,,153,23,0
hh_size,,153,47,0
hh_size,,153,45,0
hh_size,,153,28,0
hh_size,,153,29,0
hh_size,,153,40,0
hh_size,,153,41,0
hh_size,,153,1,0
hh_size,,153,3,43
hh_size,,153,2,9
hh_size,,153,5,182
hh_size,,153,4,90
hh_size,,153,7,92
hh_size,,153,6,192
hh_size,,153,9,64
hh_size,,153,8,137
hh_size,,153,13,32
hh_size,,153,12,10
hh_size,,153,11,46
hh_size,,153,10,57
hh_size,,153,39,0
hh_size,,153,38,0
hh_size,,153,15,20
hh_size,,153,14,23
hh_size,,153,17,0
hh_size,,153,16,0
hh_size,,153,19,0
hh_size,,153,18,8
hh_size,,153,31,0
hh_size,,153,30,0
hh_size,,153,37,0
hh_size,,153,50,0
hh_size,,153,35,0
hh_size,,153,34,0
hh_size,,153,33,0
hh_size,,153,32,0
hh_size,,152,,0
hh_size,,152,36,0
hh_size,,152,24,0
hh_size,,152,25,0
hh_size,,152,26,0
hh_size,,152,27,0
hh_size,,152,20,0
hh_size,,152,21,0
hh_size,,152,22,0
hh_size,,152,23,0
hh_size,,152,47,0
hh_size,,152,45,0
hh_size,,152,28,0
hh_size,,152,29,0
hh_size,,152,40,0
hh_size,,152,41,0
hh_size,,152,1,4
hh_size,,152,3,42
hh_size,,152,2,15
hh_size,,152,5,109
hh_size,,152,4,90
hh_size,,152,7,70
hh_size,,152,6,103
hh_size,,152,9,49
hh_size,,152,8,51
hh_size,,152,13,7
hh_size,,152,12,0
hh_size,,152,11,17
hh_size,,152,10,4
hh_size,,152,39,0
hh_size,,152,38,0
hh_size,,152,15,0
hh_size,,152,14,0
hh_size,,152,17,0
hh_size,,152,16,6
hh_size,,152,19,0
hh_size,,152,18,8
hh_size,,152,31,0
hh_size,,152,30,0
hh_size,,152,37,0
hh_size,,152,50,0
hh_size,,152,35,0
hh_size,,152,34,0
hh_size,,152,33,0
hh_size,,152,32,0
hh_size,,72,,0
hh_size,,72,36,0
hh_size,,72,24,0
hh_size,,72,25,0
hh_size,,72,26,0
hh_size,,72,27,0
hh_size,,72,20,0
hh_size,,72,21,0
hh_size,,72,22,0
hh_size,,72,23,0
hh_size,,72,47,0
hh_size,,72,45,0
hh_size,,72,28,10
hh_size,,72,29,0
hh_size,,72,40,0
hh_size,,72,41,0
hh_size,,72,1,3
hh_size,,72,3,81
hh_size,,72,2,9
hh_size,,72,5,266
hh_size,,72,4,163
hh_size,,72,7,324
hh_size,,72,6,272
hh_size,,72,9,129
hh_size,,72,8,175
hh_size,,72,13,21
hh_size,,72,12,56
hh_size,,72,11,52
hh_size,,72,10,105
hh_size,,72,39,0
hh_size,,72,38,0
hh_size,,72,15,31
hh_size,,72,14,32
hh_size,,72,17,0
hh_size,,72,16,10
hh_size,,72,19,4
hh_size,,72,18,0
hh_size,,72,31,0
hh_size,,72,30,0
hh_size,,72,37,0
hh_size,,72,50,0
hh_size,,72,35,0
hh_size,,72,34,0
hh_size,,72,33,0
hh_size,,72,32,0
hh_size,,73,,0
hh_size,,73,36,0
hh_size,,73,24,0
hh_size,,73,25,0
hh_size,,73,26,0
hh_size,,73,27,0
hh_size,,73,20,0
hh_size,,73,21,0
hh_size,,73,22,0
hh_size,,73,23,0
hh_size,,73,47,0
hh_size,,73,45,0
hh_size,,73,28,0
hh_size,,73,29,0
hh_size,,73,40,0
hh_size,,73,41,0
hh_size,,73,1,1
hh_size,,73,3,43
hh_size,,73,2,18
hh_size,,73,5,174
hh_size,,73,4,116
hh_size,,73,7,128
hh_size,,73,6,167
hh_size,,73,9,40
hh_size,,73,8,92
hh_size,,73,13,3
hh_size,,73,12,33
hh_size,,73,11,29
hh_size,,73,10,29
hh_size,,73,39,0
hh_size,,73,38,0
hh_size,,73,15,14
hh_size,,73,14,0
hh_size,,73,17,0
hh_size,,73,16,4
hh_size,,73,19,0
hh_size,,73,18,0
hh_size,,73,31,0
hh_size,,73,30,0
hh_size,,73,37,0
hh_size,,73,50,0
hh_size,,73,35,0
hh_size,,73,34,0
hh_size,,73,33,0
hh_size,,73,32,0
hh_size,,71,,0
hh_size,,71,36,0
hh_size,,71,24,13
hh_size,,71,25,0
hh_size,,71,26,14
hh_size,,71,27,0
hh_size,,71,20,25
hh_size,,71,21,6
hh_size,,71,22,15
hh_size,,71,23,5
hh_size,,71,47,0
hh_size,,71,45,0
hh_size,,71,28,0
hh_size,,71,29,0
hh_size,,71,40,0
hh_size,,71,41,0
hh_size,,71,1,24
hh_size,,71,3,296
hh_size,,71,2,102
hh_size,,71,5,1091
hh_size,,71,4,748
hh_size,,71,7,876
hh_size,,71,6,1044
hh_size,,71,9,591
hh_size,,71,8,756
hh_size,,71,13,83
hh_size,,71,12,127
hh_size,,71,11,219
hh_size,,71,10,272
hh_size,,71,39,0
hh_size,,71,38,0
hh_size,,71,15,34
hh_size,,71,14,53
hh_size,,71,17,60
hh_size,,71,16,60
hh_size,,71,19,11
hh_size,,71,18,19
hh_size,,71,31,0
hh_size,,71,30,12
hh_size,,71,37,0
hh_size,,71,50,0
hh_size,,71,35,0
hh_size,,71,34,0
hh_size,,71,33,0
hh_size,,71,32,13
hh_size,,231,,0
hh_size,,231,36,0
hh_size,,231,24,0
hh_size,,231,25,0
hh_size,,231,26,0
hh_size,,231,27,0
hh_size,,231,20,13
hh_size,,231,21,0
hh_size,,231,22,0
hh_size,,231,23,0
hh_size,,231,47,0
hh_size,,231,45,0
hh_size,,231,28,0
hh_size,,231,29,0
hh_size,,231,40,0
hh_size,,231,41,0
hh_size,,231,1,2
hh_size,,231,3,102
hh_size,,231,2,22
hh_size,,231,5,210
hh_size,,231,4,206
hh_size,,231,7,229
hh_size,,231,6,192
hh_size,,231,9,80
hh_size,,231,8,137
hh_size,,231,13,13
hh_size,,231,12,35
hh_size,,231,11,20
hh_size,,231,10,59
hh_size,,231,39,0
hh_size,,231,38,0
hh_size,,231,15,14
hh_size,,231,14,31
hh_size,,231,17,7
hh_size,,231,16,0
hh_size,,231,19,0
hh_size,,231,18,6
hh_size,,231,31,0
hh_size,,231,30,0
hh_size,,231,37,0
hh_size,,231,50,0
hh_size,,231,35,0
hh_size,,231,34,0
hh_size,,231,33,0
hh_size,,231,32,0
hh_size,,232,,0
hh_size,,232,36,0
hh_size,,232,24,0
hh_size,,232,25,0
hh_size,,232,26,0
hh_size,,232,27,0
hh_size,,232,20,0
hh_size,,232,21,0
hh_size,,232,22,0
hh_size,,232,23,0
hh_size,,232,47,0
hh_size,,232,45,0
hh_size,,232,28,0
hh_size,,232,29,0
hh_size,,232,40,0
hh_size,,232,41,0
hh_size,,232,1,0
hh_size,,232,3,13
hh_size,,232,2,2
hh_size,,232,5,21
hh_size,,232,4,30
hh_size,,232,7,13
hh_size,,232,6,25
hh_size,,232,9,12
hh_size,,232,8,9
hh_size,,232,13,0
hh_size,,232,12,0
hh_size,,232,11,0
hh_size,,232,10,6
hh_size,,232,39,0
hh_size,,232,38,0
hh_size,,232,15,0
hh_size,,232,14,0
hh_size,,232,17,0
hh_size,,232,16,0
hh_size,,232,19,0
hh_size,,232,18,0
hh_size,,232,31,0
hh_size,,232,30,0
hh_size,,232,37,0
hh_size,,232,50,0
hh_size,,232,35,0
hh_size,,232,34,0
hh_size,,232,33,0
hh_size,,232,32,0
hh_size,,233,,0
hh_size,,233,36,0
hh_size,,233,24,0
hh_size,,233,25,0
hh_size,,233,26,0
hh_size,,233,27,0
hh_size,,233,20,0
hh_size,,233,21,0
hh_size,,233,22,0
hh_size,,233,23,0
hh_size,,233,47,0
hh_size,,233,45,0
hh_size,,233,28,0
hh_size,,233,29,0
hh_size,,233,40,0
hh_size,,233,41,0
hh_size,,233,1,0
hh_size,,233,3,6
hh_size,,233,2,2
hh_size,,233,5,11
hh_size,,233,4,19
hh_size,,233,7,17
hh_size,,233,6,19
hh_size,,233,9,10
hh_size,,233,8,6
hh_size,,233,13,0
hh_size,,233,12,0
hh_size,,233,11,0
hh_size,,233,10,1
hh_size,,233,39,0
hh_size,,233,38,0
hh_size,,233,15,0
hh_size,,233,14,7
hh_size,,233,17,0
hh_size,,233,16,0
hh_size,,233,19,0
hh_size,,233,18,0
hh_size,,233,31,0
hh_size,,233,30,0
hh_size,,233,37,0
hh_size,,233,50,0
hh_size,,233,35,0
hh_size,,233,34,0
hh_size,,233,33,0
hh_size,,233,32,0
hh_size,,322,,0
hh_size,,322,36,0
hh_size,,322,24,0
hh_size,,322,25,0
hh_size,,322,26,0
hh_size,,322,27,0
hh_size,,322,20,0
hh_size,,322,21,0
hh_size,,322,22,0
hh_size,,322,23,0
hh_size,,322,47,0
hh_size,,322,45,0
hh_size,,322,28,0
hh_size,,322,29,0
hh_size,,322,40,0
hh_size,,322,41,0
hh_size,,322,1,0
hh_size,,322,3,3
hh_size,,322,2,0
hh_size,,322,5,4
hh_size,,322,4,4
hh_size,,322,7,2
hh_size,,322,6,7
hh_size,,322,9,0
hh_size,,322,8,4
hh_size,,322,13,0
hh_size,,322,12,0
hh_size,,322,11,0
hh_size,,322,10,0
hh_size,,322,39,0
hh_size,,322,38,0
hh_size,,322,15,0
hh_size,,322,14,0
hh_size,,322,17,0
hh_size,,322,16,0
hh_size,,322,19,0
hh_size,,322,18,0
hh_size,,322,31,0
hh_size,,322,30,0
hh_size,,322,37,0
hh_size,,322,50,0
hh_size,,322,35,0
hh_size,,322,34,0
hh_size,,322,33,0
hh_size,,322,32,0
hh_size,,321,,0
hh_size,,321,36,0
hh_size,,321,24,0
hh_size,,321,25,0
hh_size,,321,26,0
hh_size,,321,27,12
hh_size,,321,20,5
hh_size,,321,21,0
hh_size,,321,22,2
hh_size,,321,23,0
hh_size,,321,47,0
hh_size,,321,45,0
hh_size,,321,28,0
hh_size,,321,29,0
hh_size,,321,40,0
hh_size,,321,41,0
hh_size,,321,1,0
hh_size,,321,3,27
hh_size,,321,2,3
hh_size,,321,5,53
hh_size,,321,4,31
hh_size,,321,7,59
hh_size,,321,6,85
hh_size,,321,9,65
hh_size,,321,8,38
hh_size,,321,13,10
hh_size,,321,12,14
hh_size,,321,11,27
hh_size,,321,10,30
hh_size,,321,39,0
hh_size,,321,38,0
hh_size,,321,15,13
hh_size,,321,14,3
hh_size,,321,17,12
hh_size,,321,16,0
hh_size,,321,19,0
hh_size,,321,18,7
hh_size,,321,31,0
hh_size,,321,30,0
hh_size,,321,37,0
hh_size,,321,50,0
hh_size,,321,35,0
hh_size,,321,34,0
hh_size,,321,33,0
hh_size,,321,32,0
hh_size,,201,,0
hh_size,,201,36,0
hh_size,,201,24,9
hh_size,,201,25,0
hh_size,,201,26,0
hh_size,,201,27,0
hh_size,,201,20,0
hh_size,,201,21,0
hh_size,,201,22,0
hh_size,,201,23,0
hh_size,,201,47,0
hh_size,,201,45,0
hh_size,,201,28,0
hh_size,,201,29,0
hh_size,,201,40,0
hh_size,,201,41,0
hh_size,,201,1,6
hh_size,,201,3,131
hh_size,,201,2,36
hh_size,,201,5,405
hh_size,,201,4,262
hh_size,,201,7,311
hh_size,,201,6,387
hh_size,,201,9,240
hh_size,,201,8,284
hh_size,,201,13,44
hh_size,,201,12,87
hh_size,,201,11,96
hh_size,,201,10,159
hh_size,,201,39,14
hh_size,,201,38,0
hh_size,,201,15,25
hh_size,,201,14,48
hh_size,,201,17,22
hh_size,,201,16,18
hh_size,,201,19,5
hh_size,,201,18,0
hh_size,,201,31,0
hh_size,,201,30,0
hh_size,,201,37,0
hh_size,,201,50,0
hh_size,,201,35,0
hh_size,,201,34,0
hh_size,,201,33,0
hh_size,,201,32,0
hh_size,,203,,0
hh_size,,203,36,0
hh_size,,203,24,0
hh_size,,203,25,0
hh_size,,203,26,0
hh_size,,203,27,0
hh_size,,203,20,0
hh_size,,203,21,0
hh_size,,203,22,0
hh_size,,203,23,0
hh_size,,203,47,0
hh_size,,203,45,0
hh_size,,203,28,0
hh_size,,203,29,0
hh_size,,203,40,0
hh_size,,203,41,0
hh_size,,203,1,0
hh_size,,203,3,6
hh_size,,203,2,0
hh_size,,203,5,22
hh_size,,203,4,8
hh_size,,203,7,22
hh_size,,203,6,37
hh_size,,203,9,9
hh_size,,203,8,15
hh_size,,203,13,0
hh_size,,203,12,8
hh_size,,203,11,4
hh_size,,203,10,8
hh_size,,203,39,0
hh_size,,203,38,0
hh_size,,203,15,0
hh_size,,203,14,3
hh_size,,203,17,0
hh_size,,203,16,0
hh_size,,203,19,0
hh_size,,203,18,0
hh_size,,203,31,0
hh_size,,203,30,0
hh_size,,203,37,0
hh_size,,203,50,0
hh_size,,203,35,0
hh_size,,203,34,0
hh_size,,203,33,0
hh_size,,203,32,0
hh_size,,202,,0
hh_size,,202,36,0
hh_size,,202,24,8
hh_size,,202,25,0
hh_size,,202,26,0
hh_size,,202,27,0
hh_size,,202,20,10
hh_size,,202,21,0
hh_size,,202,22,8
hh_size,,202,23,0
hh_size,,202,47,0
hh_size,,202,45,0
hh_size,,202,28,9
hh_size,,202,29,0
hh_size,,202,40,0
hh_size,,202,41,0
hh_size,,202,1,1
hh_size,,202,3,36
hh_size,,202,2,5
hh_size,,202,5,114
hh_size,,202,4,63
hh_size,,202,7,62
hh_size,,202,6,93
hh_size,,202,9,13
hh_size,,202,8,22
hh_size,,202,13,3
hh_size,,202,12,5
hh_size,,202,11,14
hh_size,,202,10,2
hh_size,,202,39,0
hh_size,,202,38,0
hh_size,,202,15,15
hh_size,,202,14,0
hh_size,,202,17,6
hh_size,,202,16,2
hh_size,,202,19,8
hh_size,,202,18,0
hh_size,,202,31,0
hh_size,,202,30,0
hh_size,,202,37,0
hh_size,,202,50,0
hh_size,,202,35,0
hh_size,,202,34,7
hh_size,,202,33,0
hh_size,,202,32,0
hh_size,,142,,0
hh_size,,142,36,0
hh_size,,142,24,0
hh_size,,142,25,0
hh_size,,142,26,0
hh_size,,142,27,0
hh_size,,142,20,0
hh_size,,142,21,0
hh_size,,142,22,0
hh_size,,142,23,0
hh_size,,142,47,0
hh_size,,142,45,0
hh_size,,142,28,0
hh_size,,142,29,0
hh_size,,142,40,0
hh_size,,142,41,0
hh_size,,142,1,0
hh_size,,142,3,67
hh_size,,142,2,11
hh_size,,142,5,151
hh_size,,142,4,113
hh_size,,142,7,108
hh_size,,142,6,173
hh_size,,142,9,56
hh_size,,142,8,83
hh_size,,142,13,0
hh_size,,142,12,5
hh_size,,142,11,12
hh_size,,142,10,76
hh_size,,142,39,0
hh_size,,142,38,0
hh_size,,142,15,4
hh_size,,142,14,11
hh_size,,142,17,1
hh_size,,142,16,2
hh_size,,142,19,0
hh_size,,142,18,0
hh_size,,142,31,0
hh_size,,142,30,0
hh_size,,142,37,0
hh_size,,142,50,0
hh_size,,142,35,0
hh_size,,142,34,0
hh_size,,142,33,0
hh_size,,142,32,0
hh_size,,143,,0
hh_size,,143,36,0
hh_size,,143,24,0
hh_size,,143,25,0
hh_size,,143,26,0
hh_size,,143,27,0
hh_size,,143,20,0
hh_size,,143,21,7
hh_size,,143,22,0
hh_size,,143,23,5
hh_size,,143,47,0
hh_size,,143,45,0
hh_size,,143,28,0
hh_size,,143,29,0
hh_size,,143,40,0
hh_size,,143,41,0
hh_size,,143,1,6
hh_size,,143,3,54
hh_size,,143,2,19
hh_size,,143,5,142
hh_size,,143,4,97
hh_size,,143,7,122
hh_size,,143,6,151
hh_size,,143,9,99
hh_size,,143,8,62
hh_size,,143,13,6
hh_size,,143,12,47
hh_size,,143,11,25
hh_size,,143,10,45
hh_size,,143,39,0
hh_size,,143,38,0
hh_size,,143,15,0
hh_size,,143,14,17
hh_size,,143,17,0
hh_size,,143,16,0
hh_size,,143,19,9
hh_size,,143,18,6
hh_size,,143,31,0
hh_size,,143,30,0
hh_size,,143,37,0
hh_size,,143,50,0
hh_size,,143,35,0
hh_size,,143,34,0
hh_size,,143,33,0
hh_size,,143,32,0
hh_size,,141,,0
hh_size,,141,36,0
hh_size,,141,24,0
hh_size,,141,25,0
hh_size,,141,26,0
hh_size,,141,27,0
hh_size,,141,20,43
hh_size,,141,21,5
hh_size,,141,22,0
hh_size,,141,23,11
hh_size,,141,47,0
hh_size,,141,45,0
hh_size,,141,28,0
hh_size,,141,29,0
hh_size,,141,40,0
hh_size,,141,41,0
hh_size,,141,1,13
hh_size,,141,3,206
hh_size,,141,2,68
hh_size,,141,5,689
hh_size,,141,4,491
hh_size,,141,7,600
hh_size,,141,6,754
hh_size,,141,9,403
hh_size,,141,8,509
hh_size,,141,13,85
hh_size,,141,12,138
hh_size,,141,11,176
hh_size,,141,10,261
hh_size,,141,39,0
hh_size,,141,38,0
hh_size,,141,15,65
hh_size,,141,14,63
hh_size,,141,17,10
hh_size,,141,16,34
hh_size,,141,19,0
hh_size,,141,18,18
hh_size,,141,31,0
hh_size,,141,30,0
hh_size,,141,37,0
hh_size,,141,50,0
hh_size,,141,35,0
hh_size,,141,34,10
hh_size,,141,33,0
hh_size,,141,32,0
hh_size,,83,,0
hh_size,,83,36,0
hh_size,,83,24,0
hh_size,,83,25,0
hh_size,,83,26,0
hh_size,,83,27,0
hh_size,,83,20,0
hh_size,,83,21,0
hh_size,,83,22,0
hh_size,,83,23,0
hh_size,,83,47,0
hh_size,,83,45,0
hh_size,,83,28,0
hh_size,,83,29,0
hh_size,,83,40,0
hh_size,,83,41,0
hh_size,,83,1,5
hh_size,,83,3,114
hh_size,,83,2,28
hh_size,,83,5,315
hh_size,,83,4,245
hh_size,,83,7,210
hh_size,,83,6,336
hh_size,,83,9,59
hh_size,,83,8,183
hh_size,,83,13,3
hh_size,,83,12,21
hh_size,,83,11,38
hh_size,,83,10,42
hh_size,,83,39,0
hh_size,,83,38,0
hh_size,,83,15,0
hh_size,,83,14,6
hh_size,,83,17,0
hh_size,,83,16,8
hh_size,,83,19,10
hh_size,,83,18,0
hh_size,,83,31,0
hh_size,,83,30,0
hh_size,,83,37,0
hh_size,,83,50,0
hh_size,,83,35,0
hh_size,,83,34,0
hh_size,,83,33,0
hh_size,,83,32,11
hh_size,,82,,0
hh_size,,82,36,0
hh_size,,82,24,0
hh_size,,82,25,0
hh_size,,82,26,0
hh_size,,82,27,0
hh_size,,82,20,2
hh_size,,82,21,0
hh_size,,82,22,0
hh_size,,82,23,0
hh_size,,82,47,0
hh_size,,82,45,0
hh_size,,82,28,0
hh_size,,82,29,0
hh_size,,82,40,0
hh_size,,82,41,0
hh_size,,82,1,2
hh_size,,82,3,98
hh_size,,82,2,24
hh_size,,82,5,264
hh_size,,82,4,228
hh_size,,82,7,196
hh_size,,82,6,183
hh_size,,82,9,112
hh_size,,82,8,216
hh_size,,82,13,12
hh_size,,82,12,53
hh_size,,82,11,65
hh_size,,82,10,98
hh_size,,82,39,0
hh_size,,82,38,0
hh_size,,82,15,8
hh_size,,82,14,1
hh_size,,82,17,2
hh_size,,82,16,3
hh_size,,82,19,0
hh_size,,82,18,9
hh_size,,82,31,0
hh_size,,82,30,0
hh_size,,82,37,0
hh_size,,82,50,0
hh_size,,82,35,0
hh_size,,82,34,0
hh_size,,82,33,0
hh_size,,82,32,0
hh_size,,81,,0
hh_size,,81,36,0
hh_size,,81,24,0
hh_size,,81,25,4
hh_size,,81,26,0
hh_size,,81,27,0
hh_size,,81,20,15
hh_size,,81,21,11
hh_size,,81,22,0
hh_size,,81,23,0
hh_size,,81,47,0
hh_size,,81,45,0
hh_size,,81,28,0
hh_size,,81,29,0
hh_size,,81,40,0
hh_size,,81,41,0
hh_size,,81,1,21
hh_size,,81,3,281
hh_size,,81,2,93
hh_size,,81,5,917
hh_size,,81,4,650
hh_size,,81,7,792
hh_size,,81,6,909
hh_size,,81,9,517
hh_size,,81,8,623
hh_size,,81,13,83
hh_size,,81,12,190
hh_size,,81,11,220
hh_size,,81,10,416
hh_size,,81,39,0
hh_size,,81,38,0
hh_size,,81,15,66
hh_size,,81,14,54
hh_size,,81,17,14
hh_size,,81,16,60
hh_size,,81,19,25
hh_size,,81,18,56
hh_size,,81,31,0
hh_size,,81,30,0
hh_size,,81,37,0
hh_size,,81,50,0
hh_size,,81,35,0
hh_size,,81,34,0
hh_size,,81,33,0
hh_size,,81,32,13
hh_size,,263,,0
hh_size,,263,36,0
hh_size,,263,24,0
hh_size,,263,25,0
hh_size,,263,26,0
hh_size,,263,27,0
hh_size,,263,20,0
hh_size,,263,21,0
hh_size,,263,22,0
hh_size,,263,23,0
hh_size,,263,47,0
hh_size,,263,45,0
hh_size,,263,28,0
hh_size,,263,29,0
hh_size,,263,40,0
hh_size,,263,41,0
hh_size,,263,1,0
hh_size,,263,3,3
hh_size,,263,2,0
hh_size,,263,5,32
hh_size,,263,4,13
hh_size,,263,7,17
hh_size,,263,6,36
hh_size,,263,9,15
hh_size,,263,8,15
hh_size,,263,13,3
hh_size,,263,12,11
hh_size,,263,11,0
hh_size,,263,10,5
hh_size,,263,39,0
hh_size,,263,38,0
hh_size,,263,15,0
hh_size,,263,14,0
hh_size,,263,17,0
hh_size,,263,16,0
hh_size,,263,19,0
hh_size,,263,18,0
hh_size,,263,31,0
hh_size,,263,30,0
hh_size,,263,37,0
hh_size,,263,50,0
hh_size,,263,35,0
hh_size,,263,34,0
hh_size,,263,33,0
hh_size,,263,32,0
hh_size,,262,,0
hh_size,,262,36,0
hh_size,,262,24,0
hh_size,,262,25,0
hh_size,,262,26,0
hh_size,,262,27,0
hh_size,,262,20,0
hh_size,,262,21,0
hh_size,,262,22,0
hh_size,,262,23,0
hh_size,,262,47,0
hh_size,,262,45,0
hh_size,,262,28,0
hh_size,,262,29,0
hh_size,,262,40,0
hh_size,,262,41,0
hh_size,,262,1,0
hh_size,,262,3,8
hh_size,,262,2,4
hh_size,,262,5,37
hh_size,,262,4,23
hh_size,,262,7,22
hh_size,,262,6,26
hh_size,,262,9,6
hh_size,,262,8,19
hh_size,,262,13,0
hh_size,,262,12,9
hh_size,,262,11,0
hh_size,,262,10,7
hh_size,,262,39,0
hh_size,,262,38,0
hh_size,,262,15,0
hh_size,,262,14,0
hh_size,,262,17,0
hh_size,,262,16,0
hh_size,,262,19,0
hh_size,,262,18,0
hh_size,,262,31,0
hh_size,,262,30,0
hh_size,,262,37,0
hh_size,,262,50,0
hh_size,,262,35,0
hh_size,,262,34,0
hh_size,,262,33,0
hh_size,,262,32,0
hh_size,,261,,0
hh_size,,261,36,5
hh_size,,261,24,0
hh_size,,261,25,0
hh_size,,261,26,0
hh_size,,261,27,0
hh_size,,261,20,0
hh_size,,261,21,0
hh_size,,261,22,4
hh_size,,261,23,0
hh_size,,261,47,0
hh_size,,261,45,0
hh_size,,261,28,0
hh_size,,261,29,0
hh_size,,261,40,0
hh_size,,261,41,0
hh_size,,261,1,7
hh_size,,261,3,68
hh_size,,261,2,16
hh_size,,261,5,186
hh_size,,261,4,111
hh_size,,261,7,217
hh_size,,261,6,149
hh_size,,261,9,148
hh_size,,261,8,158
hh_size,,261,13,41
hh_size,,261,12,36
hh_size,,261,11,65
hh_size,,261,10,56
hh_size,,261,39,0
hh_size,,261,38,0
hh_size,,261,15,35
hh_size,,261,14,26
hh_size,,261,17,16
hh_size,,261,16,41
hh_size,,261,19,0
hh_size,,261,18,17
hh_size,,261,31,0
hh_size,,261,30,0
hh_size,,261,37,0
hh_size,,261,50,0
hh_size,,261,35,0
hh_size,,261,34,0
hh_size,,261,33,0
hh_size,,261,32,0
hh_size,,353,,0
hh_size,,353,36,0
hh_size,,353,24,0
hh_size,,353,25,0
hh_size,,353,26,0
hh_size,,353,27,0
hh_size,,353,20,0
